asset_type,name,project,location,display_name,labels
compute.googleapis.com/Subnetwork,//compute.googleapis.com/projects/live-on-473112/regions/us-central1/subnetworks/default,projects/192823657524,us-central1,default,
compute.googleapis.com/Subnetwork,//compute.googleapis.com/projects/live-on-473112/regions/australia-southeast1/subnetworks/default,projects/192823657524,australia-southeast1,default,
compute.googleapis.com/Subnetwork,//compute.googleapis.com/projects/live-on-473112/regions/us-west4/subnetworks/default,projects/192823657524,us-west4,default,
compute.googleapis.com/Subnetwork,//compute.googleapis.com/projects/live-on-473112/regions/asia-east1/subnetworks/default,projects/192823657524,asia-east1,default,
compute.googleapis.com/Subnetwork,//compute.googleapis.com/projects/live-on-473112/regions/europe-central2/subnetworks/default,projects/192823657524,europe-central2,default,
compute.googleapis.com/Subnetwork,//compute.googleapis.com/projects/live-on-473112/regions/europe-north1/subnetworks/default,projects/192823657524,europe-north1,default,
compute.googleapis.com/Subnetwork,//compute.googleapis.com/projects/live-on-473112/regions/europe-west4/subnetworks/default,projects/192823657524,europe-west4,default,
compute.googleapis.com/Route,//compute.googleapis.com/projects/live-on-473112/global/routes/default-route-064e75f0104fd853,projects/192823657524,global,default-route-064e75f0104fd853,
compute.googleapis.com/Network,//compute.googleapis.com/projects/live-on-473112/global/networks/default,projects/192823657524,global,default,
compute.googleapis.com/Project,//compute.googleapis.com/projects/live-on-473112,projects/192823657524,global,live-on-473112,
iam.googleapis.com/ServiceAccount,//iam.googleapis.com/projects/live-on-473112/serviceAccounts/192823657524-compute@developer.gserviceaccount.com,projects/192823657524,global,Compute Engine default service account,
cloudresourcemanager.googleapis.com/Project,//cloudresourcemanager.googleapis.com/projects/live-on-473112,projects/192823657524,global,Live On,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/containerregistry.googleapis.com,projects/192823657524,global,containerregistry.googleapis.com,
logging.googleapis.com/RecentQuery,//logging.googleapis.com/projects/192823657524/locations/global/recentQueries/3282596759430290444,projects/192823657524,global,3282596759430290444,
container.googleapis.com/NodePool,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/nodePools/pool-9,projects/192823657524,europe-north2,pool-9,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/networkconnectivity.googleapis.com,projects/192823657524,global,networkconnectivity.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/monitoring.googleapis.com,projects/192823657524,global,monitoring.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/dns.googleapis.com,projects/192823657524,global,dns.googleapis.com,
logging.googleapis.com/RecentQuery,//logging.googleapis.com/projects/192823657524/locations/global/recentQueries/7441491419088809132,projects/192823657524,global,7441491419088809132,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/storage-api.googleapis.com,projects/192823657524,global,storage-api.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/analyticshub.googleapis.com,projects/192823657524,global,analyticshub.googleapis.com,
container.googleapis.com/NodePool,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/nodePools/pool-8,projects/192823657524,europe-north2,pool-8,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/autoscaling.googleapis.com,projects/192823657524,global,autoscaling.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/datastore.googleapis.com,projects/192823657524,global,datastore.googleapis.com,
container.googleapis.com/NodePool,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/nodePools/default-pool,projects/192823657524,europe-north2,default-pool,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/servicemanagement.googleapis.com,projects/192823657524,global,servicemanagement.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/iam.googleapis.com,projects/192823657524,global,iam.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/artifactregistry.googleapis.com,projects/192823657524,global,artifactregistry.googleapis.com,
container.googleapis.com/NodePool,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/nodePools/pool-4,projects/192823657524,europe-north2,pool-4,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/storage.googleapis.com,projects/192823657524,global,storage.googleapis.com,
logging.googleapis.com/LogSink,//logging.googleapis.com/projects/192823657524/sinks/_Default,projects/192823657524,global,_Default,
logging.googleapis.com/LogBucket,//logging.googleapis.com/projects/192823657524/locations/global/buckets/_Required,projects/192823657524,global,_Required,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/iamcredentials.googleapis.com,projects/192823657524,global,iamcredentials.googleapis.com,
container.googleapis.com/NodePool,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/nodePools/pool-6,projects/192823657524,europe-north2,pool-6,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/dataplex.googleapis.com,projects/192823657524,global,dataplex.googleapis.com,
logging.googleapis.com/RecentQuery,//logging.googleapis.com/projects/192823657524/locations/global/recentQueries/17864576210387801547,projects/192823657524,global,17864576210387801547,
container.googleapis.com/NodePool,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/nodePools/pool-2,projects/192823657524,europe-north2,pool-2,
container.googleapis.com/NodePool,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/nodePools/pool-3,projects/192823657524,europe-north2,pool-3,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/container.googleapis.com,projects/192823657524,global,container.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/cloudresourcemanager.googleapis.com,projects/192823657524,global,cloudresourcemanager.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/logging.googleapis.com,projects/192823657524,global,logging.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/cloudasset.googleapis.com,projects/192823657524,global,cloudasset.googleapis.com,
logging.googleapis.com/RecentQuery,//logging.googleapis.com/projects/192823657524/locations/global/recentQueries/17978218070661067724,projects/192823657524,global,17978218070661067724,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/sqladmin.googleapis.com,projects/192823657524,global,sqladmin.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/bigqueryreservation.googleapis.com,projects/192823657524,global,bigqueryreservation.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/oslogin.googleapis.com,projects/192823657524,global,oslogin.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/cloudtrace.googleapis.com,projects/192823657524,global,cloudtrace.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/firebaserules.googleapis.com,projects/192823657524,global,firebaserules.googleapis.com,
logging.googleapis.com/LogSink,//logging.googleapis.com/projects/192823657524/sinks/_Required,projects/192823657524,global,_Required,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/sql-component.googleapis.com,projects/192823657524,global,sql-component.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/dataform.googleapis.com,projects/192823657524,global,dataform.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/bigqueryconnection.googleapis.com,projects/192823657524,global,bigqueryconnection.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/cloudapis.googleapis.com,projects/192823657524,global,cloudapis.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/storage-component.googleapis.com,projects/192823657524,global,storage-component.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/bigquerydatapolicy.googleapis.com,projects/192823657524,global,bigquerydatapolicy.googleapis.com,
logging.googleapis.com/RecentQuery,//logging.googleapis.com/projects/192823657524/locations/global/recentQueries/11582309960250066305,projects/192823657524,global,11582309960250066305,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/cloudbuild.googleapis.com,projects/192823657524,global,cloudbuild.googleapis.com,
container.googleapis.com/NodePool,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/nodePools/pool-1,projects/192823657524,europe-north2,pool-1,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/bigquery.googleapis.com,projects/192823657524,global,bigquery.googleapis.com,
logging.googleapis.com/RecentQuery,//logging.googleapis.com/projects/192823657524/locations/global/recentQueries/17120509345392780424,projects/192823657524,global,17120509345392780424,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/bigquerymigration.googleapis.com,projects/192823657524,global,bigquerymigration.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/bigquerydatatransfer.googleapis.com,projects/192823657524,global,bigquerydatatransfer.googleapis.com,
logging.googleapis.com/RecentQuery,//logging.googleapis.com/projects/192823657524/locations/global/recentQueries/6645766157498658892,projects/192823657524,global,6645766157498658892,
logging.googleapis.com/RecentQuery,//logging.googleapis.com/projects/192823657524/locations/global/recentQueries/16093950065821153797,projects/192823657524,global,16093950065821153797,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/run.googleapis.com,projects/192823657524,global,run.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/serviceusage.googleapis.com,projects/192823657524,global,serviceusage.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/workflows.googleapis.com,projects/192823657524,global,workflows.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/bigquerystorage.googleapis.com,projects/192823657524,global,bigquerystorage.googleapis.com,
logging.googleapis.com/LogBucket,//logging.googleapis.com/projects/192823657524/locations/global/buckets/_Default,projects/192823657524,global,_Default,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/containerfilesystem.googleapis.com,projects/192823657524,global,containerfilesystem.googleapis.com,
serviceusage.googleapis.com/Service,//serviceusage.googleapis.com/projects/192823657524/services/workflowexecutions.googleapis.com,projects/192823657524,global,workflowexecutions.googleapis.com,
logging.googleapis.com/RecentQuery,//logging.googleapis.com/projects/192823657524/locations/global/recentQueries/18364616143130828175,projects/192823657524,global,18364616143130828175,
container.googleapis.com/NodePool,//container.googleapis.com/projects/live-on-473112/locations/europe-north2/clusters/gke-longevity-primary/nodePools/pool-5,projects/192823657524,europe-north2,pool-5,
dns.googleapis.com/ResourceRecordSet,//dns.googleapis.com/projects/192823657524/locations/global/managedZones/6374053196084326321/rrsets/kube-dns.kube-system.svc.cluster.local./A,projects/192823657524,global,kube-dns.kube-system.svc.cluster.local.,
dns.googleapis.com/ResourceRecordSet,//dns.googleapis.com/projects/192823657524/locations/europe-north2-a/managedZones/6648907327326269624/rrsets/dns-version.cluster.local./TXT,projects/192823657524,europe-north2-a,dns-version.cluster.local.,
dns.googleapis.com/ResourceRecordSet,//dns.googleapis.com/projects/192823657524/locations/global/managedZones/6374053196084326321/rrsets/rule-evaluator.gke-gmp-system.svc.cluster.local./SRV,projects/192823657524,global,rule-evaluator.gke-gmp-system.svc.cluster.local.,
dns.googleapis.com/ResourceRecordSet,//dns.googleapis.com/projects/192823657524/locations/europe-north2-c/managedZones/8615111038266971531/rrsets/dns-version.cluster.local./TXT,projects/192823657524,europe-north2-c,dns-version.cluster.local.,
